Movement direction;Set robot speed along X axis;Set robot speed along Y axis;Set rotational robot velocity;1st motor set speed;2st motor set speed;3st motor set speed;1st motor position;2nd motor position;3rd motor position;1st motor velocity;2nd motor velocity;3rd motor velocity;1st motor current;2nd motor current;3rd motor current;X axis current;Y axis curent;Rotational current;X axis global position;Y axis global position;Angle;Delta X axis local position;Delta Y axis local position;Delta angle;Robot speed along X axis;Robot speed along Y axis;Robot rotational velocity;Wheel 1 velocity;Wheel 1 effective velocity;Wheel 1 slippage;Motor 1 voltage;Motor 1 torque;Wheel 2 velocity;Wheel 2 effective velocity;Wheel 2 slippage;Motor 2 voltage;Motor 2 torque;Wheel 3 velocity;Wheel 3 effective velocity;Wheel 3 slippage;Motor 3 voltage;Motor 3 torque;
degree;m/s;m/s;rad/s;rad/s;rad/s;rad/s;ticks;ticks;ticks;rad/s;rad/s;rad/s;A;A;A;A;A;A;pix;pix;deg;mm;mm;deg;mm/s;mm/s;deg/s;rpm;rpm;none;V;Nm;rpm;rpm;none;V;Nm;rpm;rpm;none;V;Nm;
movedir;xsetspeed;ysetspeed;setvel;m1setvel;m2setvel;m3setvel;m1pos;m2pos;m3pos;m1vel;m2vel;m3vel;m1cur;m2cur;m3cur;xcur;ycur;rotcur;xpos;ypos;ang;dx;dy;dang;vx;vy;omega;w1vel;w1effvel;w1slip;m1vol;m1tor;w2vel;w2effvel;w2slip;m2vol;m2tor;w3vel;w3effvel;w3slip;m3vol;m3tor
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-10066;80163;-59917;-2.82743;33.9292;-25.4469;0.128205;0.538462;0.307692;-0.103564;-0.504308;0.324786;688.467;616.523;119.055;-0.91846;-1.65323;-0.390825;-29.1482069184384;-52.4668359251028;0;-0.176714375;-0.0247582508035709;0;-0.8257689435;-0.0374430869734768;2.120575;1.31167091917775;0.381455067999125;4.5731399982;0.0725764860271026;-1.59043125;-1.28691260907724;0.190840466019994;-2.9167649712;-0.03526815633804
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-10173;81130;-60671;-5.65487;33.9292;-25.4469;0.25641;0.282051;0.307692;-0.0295897;-0.375974;0.282051;688.467;613.837;119.055;-0.91846;-1.65323;9.9476e-14;-30.5745672436751;-55.0342876165114;0;-0.353429375;-0.0259697701169751;0;-1.651538388;-0.0748860642361505;2.120575;1.37585712947981;0.351186763269484;3.2049052611;0.0266421469942856;-1.59043125;-1.34988741397845;0.151244409980974;-2.9167649712;-0.03526815633804
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-11127;88769;-66420;-5.65487;36.7566;-25.4469;0.102564;0.358974;0.307692;-0.118359;-0.376051;0.25641;681.755;582.96;120.828;-0.969172;-1.62402;-0.411553;-31.6516002612663;-53.0378837361188;0;-0.353429375;0.0223036927289938;0;-0.8306007474;-0.0150648441177841;2.2972875;1.32594712709626;0.422820553763401;3.7570268214;0.0366920483990697;-1.59043125;-1.34825076833054;0.152273467758799;-2.9167649712;-0.03526815633804
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-11359;90543;-67748;-5.65487;39.5841;-25.4469;0.0769231;0.102564;0.205128;-0.0739744;-0.162333;0.128205;680.413;577.142;120.141;-0.586288;-2.93996;-1.09783;-18.6894485176916;-93.7188396557196;0;-0.353429375;-0.766847082586661;0;-0.69377834091;-0.00943745491861953;2.47400625;2.34297109643177;0.0529647625458608;2.5304551704;0.00655651143001623;-1.59043125;-1.57612401384511;0.00899582182812753;-2.3694732108;-0.01910037375024
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-11495;91540;-68485;-5.65487;36.7566;-25.4469;0.102564;0.230769;0.230769;-0.0739744;-0.264923;0.188034;679.965;573.115;120.828;-0.969172;-1.62402;-0.676604;-31.776131147541;-53.2465573770492;0;-0.353429375;0.0223914210003712;0;-0.8306007474;-0.0150648441177841;2.2972875;1.3311639600661;0.420549687374304;3.0729121209;0.0192926673639012;-1.59043125;-1.35355538574781;0.148938135019786;-2.5062961509;-0.0227287196651475
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-12965;103561;-77495;-2.82743;33.9292;-25.4469;0.102564;0.512821;0.102564;0;-0.410359;0.239316;668.777;527.023;123.254;-0.226544;-2.11302;0.230499;-7.19644218551471;-67.1226175349438;0;-0.176714375;-0.683225205872988;0;-0.6889460034;-0.0249912669430252;2.120575;1.67806552602609;0.208674285971452;4.4363170581;0.0670524666084641;-1.59043125;-0.994840270218831;0.374483951935156;-1.8221814504;-0.00734432163756
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-13047;104166;-77932;-5.65487;36.7566;-28.2743;0.0512821;0.0512821;0.384615;-0.192333;-0.179359;0.162393;668.33;524.337;122.347;-1.0119;-1.59774;-0.676424;-34.2436548223359;-54.0690355329963;0;-0.353429375;0.0655339737119094;0;-0.55695540081;-0.00505083981769316;2.2972875;1.35172589394747;0.411599160336933;2.11515207381;0.00295101941323005;-1.76714375;-1.41725983020868;0.197994034040142;-3.4688865315;-0.0471872263261291
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-13179;105169;-78688;-2.82743;33.9292;-25.4469;0.0512821;0.333333;0.307692;-0.147949;-0.341872;0.230769;666.54;519.862;123.024;-0.218042;-2.11391;-0.230499;-7.03134472750721;-68.1686552724923;0;-0.176714375;-0.699875089271082;0;-0.41530065681;-0.0075324552022848;2.120575;1.70421630319207;0.196342358467836;3.4785511413;0.0341745719787956;-1.59043125;-1.00434126385526;0.368510104504513;-2.9167649712;-0.03526815633804
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-13519;108120;-80918;-2.82743;36.7566;-22.6195;0.435897;0.25641;0.487179;-0.0295897;-0.47841;0.393162;664.303;508.675;123.69;-1.04906;-1.57359;0;-34.9686666666667;-52.453;0;-0.176714375;0.101431339981684;0;-2.4676442247;-0.380429830133392;2.2972875;1.31132497455215;0.429185517897889;3.209735061;0.0223907588566682;-1.41371875;-1.41275635822632;0.000680751934340251;-3.7328728119;-0.0803986491137572
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-13625;109099;-81643;-2.82743;33.9292;-25.4469;0.179487;0.25641;0.564103;-0.221923;-0.418641;0.333333;662.513;504.648;123.69;-0.242606;-2.11123;-5.68434e-14;-7.826;-68.1041935483871;0;-0.176714375;-0.681864546937796;0;-1.0994148237;-0.0697915309880145;2.120575;1.70260482441646;0.197102283853926;3.068082321;0.0231861343010625;-1.59043125;-1.02074027747866;0.358199056087043;-4.2849997083;-0.0949892203156831
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-14343;114876;-85937;-2.82743;33.9292;-25.4469;0.128205;0.230769;0.230769;-0.0591795;-0.273462;0.196581;656.247;483.615;124.136;-1.06128;-1.56538;-1.30977;-34.1247588424433;-50.3337620578772;0;-0.176714375;0.109650676940536;0;-0.8257689435;-0.0374430869734768;2.120575;1.25834411440514;0.40660240057289;2.9312593809;0.0199369214738606;-1.59043125;-1.36799477886211;0.139859218144693;-2.5062961509;-0.0227287196651475
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-14625;117223;-87723;-5.65487;33.9292;-31.1018;0.205128;0.435897;0.25641;-0.0295897;-0.444436;0.299145;653.562;473.77;124.796;-1.07924;-1.55305;-0.649684;-36.216107382549;-52.1157718120786;0;-0.353429375;0.13265454644918;0;-1.3778925078;-0.0499824636711363;2.120575;1.30289427206832;0.385593873327604;4.0258429017;0.0517210203400706;-1.9438625;-1.4355488559682;0.261496707731026;-2.926429581;-0.0241261216027436
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-14701;117803;-88168;-2.82743;33.9292;-25.4469;0.205128;0.307692;0.307692;-0.0591795;-0.376;0.273504;652.668;471.085;124.796;-1.07924;-1.55305;0;-35.154397394136;-50.587947882735;0;-0.176714375;0.128765652983824;0;-1.2362377638;-0.0896881549721006;2.120575;1.26469864979267;0.403605790979961;3.3417282012;0.03030495955353;-1.59043125;-1.39346435271076;0.12384496172924;-2.9167649712;-0.03526815633804
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-14867;119194;-89209;-5.65487;33.9292;-25.4469;0.102564;0.487179;0.282051;-0.103564;-0.453026;0.290598;650.878;466.61;124.796;-1.07924;-1.55305;-0.460332;-35.7364238410587;-51.4254966887405;0;-0.353429375;0.130897571693081;0;-0.8306007474;-0.0150648441177841;2.120575;1.28563738767877;0.393731705938829;4.2994887819;0.0617350437168356;-1.59043125;-1.41653498433898;0.109339064898918;-2.7799420311;-0.0308126109590475
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-15013;120179;-89933;-5.65487;33.9292;-25.4469;0.230769;0.153846;0.461538;-0.133154;-0.333154;0.282051;649.983;463.03;124.346;-1.06701;-1.56148;-0.449929;-34.1990384615377;-50.0474358974347;0;-0.353429375;0.114837973789414;0;-1.5147154479;-0.0618138647212818;2.120575;1.25118593686917;0.409977983863256;2.5207905606;0.0114300821883825;-1.59043125;-1.36602387320789;0.141098445338089;-3.7377026118;-0.06779182486059
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-15318;122526;-91684;-5.65487;36.7566;-25.4469;0.102564;0.128205;0.25641;-0.0887692;-0.205051;0.162393;646.402;453.185;124.346;-1.06701;-1.56148;-1.09961;-34.0897763578263;-49.8875399361005;0;-0.353429375;0.114471044286661;0;-0.8306007474;-0.0150648441177841;2.2972875;1.24718849878345;0.457103867590168;2.5256203605;0.00880922496416705;-1.59043125;-1.36165951810298;0.143842578481165;-2.643119091;-0.02663279873475
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-15700;125476;-93867;-5.65487;33.9292;-22.6195;0.0769231;0.333333;0.410256;-0.192333;-0.384564;0.273504;642.375;442.445;124.796;-0.283311;-2.10616;-1.1137;-9.10967845659153;-67.7221864951761;0;-0.353429375;-0.649296966349056;0;-0.69377834091;-0.00943745491861953;2.120575;1.69305459558938;0.201605887276148;3.4785511413;0.0341745719787956;-1.41371875;-1.04375757930606;0.261693615292252;-3.3224039916;-0.0602593413637724
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-16320;130593;-97691;-5.65487;36.7566;-22.6195;0.128205;0.410256;0.410256;-0.162744;-0.452949;0.316239;636.558;423.202;126.552;-0.347733;-2.09648;0;-11.0391428571429;-66.5549206349206;0;-0.353429375;-0.592932110628667;0;-0.9674236875;-0.0219330513090376;2.2972875;1.66387310781338;0.275722734828192;4.0306727016;0.0449880473130706;-1.41371875;-1.07094099718471;0.242465308474749;-3.3224039916;-0.0602593413637724
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-16413;131187;-98131;-5.65487;33.9292;-25.4469;0.025641;0.435897;0.512821;-0.281103;-0.470051;0.324786;635.215;420.517;125.91;-1.10922;-1.53178;-1.12067;-37.2221476510076;-51.40201342282;0;-0.353429375;0.163358018304595;0;-0.4201319271;-0.0019050133323615;2.120575;1.28505026052695;0.394008577613645;4.0258429017;0.0517210203400706;-1.59043125;-1.44840832876581;0.0892983718939058;-4.0113538281;-0.0808391781112855
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-16490;131772;-98573;-2.82743;31.1018;-28.2743;0.205128;0.179487;0.205128;0;-0.256333;0.196581;634.32;417.832;125.91;-1.10922;-1.53178;-1.27498;-34.8811320754705;-48.1691823899355;0;-0.176714375;0.153083854908259;0;-1.2362377638;-0.0896881549721006;1.9438625;1.20422954658209;0.380496538936222;2.5159607607;0.0145194891953444;-1.76714375;-1.35731343894105;0.231916792880573;-2.5111259508;-0.0182180370172101
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-16723;133720;-100061;-2.82743;33.9292;-28.2743;0.25641;0.384615;0.333333;-0.0443846;-0.452923;0.324786;632.082;410.673;127.185;-1.14303;-1.50672;-0.480915;-35.9443396226423;-47.3811320754728;0;-0.176714375;0.185953650185264;0;-1.509883644;-0.136926206893907;2.120575;1.18452827978601;0.441411749272717;3.7521970215;0.0425341964273906;-1.76714375;-1.37048190500414;0.224464956512939;-3.1952406513;-0.0376695144360703
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-16816;134522;-100660;-5.65487;36.7566;-28.2743;0.0512821;0.102564;0.25641;-0.118359;-0.170872;0.136752;631.188;407.988;127.185;-0.370845;-2.09252;-0.480915;-11.5169254658389;-64.9850931677041;0;-0.353429375;-0.562964907107307;0;-0.55695540081;-0.00505083981769316;2.2972875;1.62462726796186;0.29280629091402;2.3887974204;0.00666559525706691;-1.76714375;-1.06166241078882;0.399221251361797;-2.784771831;-0.0252541475893907
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-16967;135531;-101407;-2.82743;33.9292;-25.4469;0.0769231;0.153846;0.538462;-0.266308;-0.307538;0.25641;629.398;403.512;127.185;-0.370845;-2.09252;-0.480915;-12.4028428093647;-69.9839464882952;0;-0.176714375;-0.606269953737084;0;-0.55212359691;-0.015021082275235;2.120575;1.74959876527492;0.174941341251822;2.5207905606;0.0114300821883825;-1.59043125;-1.14332881153783;0.281120254938506;-4.1481767682;-0.0877763326361368
250;-0.034202;-0.0939693;0;-6.94593;37.5877;-30.6418;-17039;136137;-101848;-5.65487;33.9292;-25.4469;0.128205;0.0512821;0.205128;-0.0443846;-0.145205;0.128205;628.503;400.827;126.552;-1.12634;-1.51924;-1.11315;-35.198125;-47.47625;0;-0.353429375;0.168608619324822;0;-0.9674236875;-0.0219330513090376;2.120575;1.18690624961285;0.440290369539934;1.97349933381;0.00298283455508464;-1.59043125;-1.35551490638838;0.147706066270781;-2.3694732108;-0.01910037375024
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-508;2468;-1869;-8.4823;33.9292;-25.4469;0.205128;0.512821;0.384615;-0.103564;-0.538436;0.367521;746.195;930.22;99.5931;-0.315174;-1.86478;0;-10.0994648636524;-59.7551831319896;0;-0.53014375;-0.528279963649142;0.00351562449025877;-1.5195467508;-0.03674729565072;2.120575;1.4938795739815;0.295530894223736;4.4363170581;0.0670524666084641;-1.59043125;-0.965599660266628;0.392869286071543;-3.3272337915;-0.0502891914031875
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-2309;10953;-8237;-5.65487;36.7566;-25.4469;0.153846;0.358974;0.205128;-0.0295897;-0.358974;0.239316;750.223;897.105;99.5931;-0.472761;-2.79717;-0.782711;-15.0178208386277;-88.8554637865311;0;-0.353429375;-0.785547916274495;0;-1.1042466276;-0.0300420569650142;2.2972875;2.22138654081405;0.0330393819606594;3.7570268214;0.0366920483990697;-1.59043125;-1.43583867447383;0.0972016712612838;-2.3694732108;-0.01910037375024
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-2410;11539;-8686;-5.65487;31.1018;-28.2743;0.205128;0.538462;0.307692;-0.0591795;-0.529923;0.350427;750.67;894.868;100.376;-1.29401;-1.68573;0.648266;-42.9333112143333;-55.9299933643002;0;-0.353429375;0.230408558227574;0;-1.3778925078;-0.0499824636711363;1.9438625;1.39824985345255;0.280684794602214;4.4314872582;0.0767218454245378;-1.76714375;-1.62865836174586;0.0783667928849267;-3.0584177112;-0.0332828986887226
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-4118;19709;-14790;-5.65487;36.7566;-25.4469;0.102564;0.205128;0.384615;-0.162744;-0.299051;0.230769;753.803;861.753;100.376;-0.340618;-1.8603;0;-10.8064086294416;-59.0196700507615;0;-0.353429375;-0.503780263135229;0;-0.8306007474;-0.0150648441177841;2.2972875;1.47549167836651;0.357724412653398;2.9360891808;0.0163854682282676;-1.59043125;-0.971711515099819;0.389026394507892;-3.3272337915;-0.0502891914031875
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-4742;22685;-17001;-5.65487;33.9292;-25.4469;0.0512821;0.307692;0.384615;-0.192333;-0.350385;0.247863;755.145;850.118;100.521;-1.29827;-1.68245;-0.633875;-42.0152103559869;-54.4482200647248;0;-0.353429375;0.229053217292184;0;-0.55695540081;-0.00505083981769316;2.120575;1.36120551571615;0.358096027862185;3.3417282012;0.03030495955353;-1.59043125;-1.5902587080412;0.000108487530538826;-3.3272337915;-0.0502891914031875
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-5710;27435;-20566;-5.65487;36.7566;-28.2743;0.230769;0.230769;0.179487;0.0295897;-0.290538;0.213675;756.935;830.875;101.155;-0.548809;-2.78324;9.9476e-14;-17.6522676101642;-89.5220328079777;0;-0.353429375;-0.736842628099553;0;-1.5147154479;-0.0618138647212818;2.2972875;2.23805080528203;0.0257854947271372;3.0729121209;0.0192926673639012;-1.76714375;-1.50120822711675;0.150488902152556;-2.3743030107;-0.0150722219288015
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-6355;30599;-22909;-5.65487;33.9292;-25.4469;0.128205;0.25641;0.435897;-0.177538;-0.358872;0.273504;758.277;820.135;101.155;-0.365873;-1.8555;9.9476e-14;-11.7229413649471;-59.4520986863184;0;-0.353429375;-0.489342118377689;0;-0.9674236875;-0.0219330513090376;2.120575;1.48630244791655;0.299104041160276;3.068082321;0.0231861343010625;-1.59043125;-0.996960379473129;0.373150911444221;-3.6008796717;-0.0616818805534275
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-7838;37490;-28069;-8.4823;33.9292;-28.2743;0.128205;0.128205;0.153846;-0.0147949;-0.179436;0.136752;760.963;791.495;101.31;-0.3709;-1.8545;-0.61939;-11.6233155750547;-58.1165778752736;0;-0.53014375;-0.47480505383041;0.104384322496662;-1.1090779305;-0.0167630638010625;2.120575;1.45291439733022;0.314848851217135;2.3839676205;0.00900806882526563;-1.76714375;-0.978109393434085;0.446502643922383;-2.2374800706;-0.0121745669721807
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-12638;60963;-45779;-5.65487;33.9292;-25.4469;0.205128;0.358974;0.461538;-0.147949;-0.461436;0.34188;769.465;698.862;102.095;-1.34399;-1.64616;-0.780244;-41.8167392657133;-51.21841941506;0;-0.353429375;0.265128705346398;0;-1.3778925078;-0.0499824636711363;2.120575;1.28046050212528;0.396172970951145;3.6153740814;0.0382509842700825;-1.59043125;-1.54558920747167;0.0281948952702772;-3.7377026118;-0.06779182486059
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-13117;63319;-47577;-5.65487;33.9292;-28.2743;0.358974;0.282051;0.333333;0.0147949;-0.418667;0.324786;769.912;688.122;102.875;-1.7877;-3.47138;-1.13687e-13;-35.6541683286801;-69.2337455125656;0;-0.353429375;-0.0934864105642456;0;-2.1988301484;-0.139582846942855;2.120575;1.73084345329803;0.183785787676439;3.2049052611;0.0266421469942856;-1.76714375;-1.63735711139341;0.0734443016345385;-3.1952406513;-0.0376695144360703
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-15835;76323;-57355;-5.65487;36.7566;-25.4469;0.128205;0.282051;0.205128;-0.0443846;-0.299128;0.205128;772.15;637.108;102.875;-0.632118;-2.76551;-0.965694;-20.2148385033582;-88.4397185801101;0;-0.353429375;-0.667832417733196;0;-0.9674236875;-0.0219330513090376;2.2972875;2.2109930220278;0.0375636388445941;3.3465580011;0.0256797427065685;-1.59043125;-1.5431606042946;0.029721904486847;-2.3694732108;-0.01910037375024
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-15992;77110;-57951;-5.65487;33.9292;-25.4469;0.0769231;0.230769;0.384615;-0.177538;-0.307615;0.230769;772.15;634.423;102.875;-0.421412;-1.84368;0;-13.5241335044926;-59.1681643132206;0;-0.353429375;-0.446795972790045;0;-0.69377834091;-0.00943745491861953;2.120575;1.47920409163656;0.302451414528341;2.9312593809;0.0199369214738606;-1.59043125;-1.03240811884652;0.350862780867441;-3.3272337915;-0.0502891914031875
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-16209;78086;-58680;-8.4823;33.9292;-25.4469;0.153846;0.205128;0.358974;-0.118359;-0.30759;0.239316;772.15;631.737;102.875;-0.421412;-1.84368;0;-13.5895517574979;-59.4543695582084;0;-0.53014375;-0.448957177948914;0.153140675620689;-1.2459008706;-0.02259727495353;2.120575;1.48635917324777;0.299077291183869;2.7944364408;0.01689450851268;-1.59043125;-1.03740204523312;0.347722798308243;-3.1904108514;-0.04500644656011
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-17855;85748;-64387;-8.4823;33.9292;-25.4469;0.230769;0.512821;0.25641;-0.0147949;-0.504282;0.333333;773.045;599.965;103.841;-0.452425;-1.83631;0.190276;-14.4868715978228;-58.7995517130972;0;-0.53014375;-0.421344425213023;0.205226082146544;-1.6563696909;-0.0450631051954425;2.120575;1.46998882189559;0.306797061223682;4.4363170581;0.0670524666084641;-1.59043125;-1.0486443467483;0.340654085646081;-2.643119091;-0.02663279873475
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-18130;87119;-65428;-5.65487;36.7566;-31.1018;0.153846;0.205128;0.230769;-0.0443846;-0.264897;0.196581;773.94;594.148;102.875;-0.632118;-2.76551;-1.54577;-20.4040671400901;-89.267591994834;0;-0.353429375;-0.674083888786534;0;-1.1042466276;-0.0300420569650142;2.2972875;2.23168977843935;0.028554424102621;2.9360891808;0.0163854682282676;-1.9438625;-1.55760598952136;0.198705675158939;-2.7896066409;-0.0206983111882223
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-18753;90084;-67644;-8.4823;33.9292;-25.4469;0.179487;0.230769;0.333333;-0.0887692;-0.324692;0.247863;774.388;582.96;103.65;-0.446324;-1.8378;0;-14.8774666666667;-61.26;0;-0.53014375;-0.443643372625879;0.163164004808358;-1.3827238107;-0.0292586855700825;2.120575;1.53149995346169;0.277790243937757;2.9312593809;0.0199369214738606;-1.59043125;-1.08785653090154;0.315999021710909;-3.0535879113;-0.0399994348717275
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-20713;99594;-74778;-8.4823;33.9292;-25.4469;0.153846;0.358974;0.538462;-0.221923;-0.469974;0.350427;775.283;545.817;103.841;-0.452425;-1.83631;-0.780178;-14.2048665620093;-57.6549450549444;0;-0.53014375;-0.413142446654932;0.220697317180609;-1.2459008706;-0.02259727495353;2.120575;1.44137358874637;0.320291152755094;3.6153740814;0.0382509842700825;-1.59043125;-1.02823121699284;0.35348905085156;-4.1481767682;-0.0877763326361368
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-24245;116445;-87540;-5.65487;33.9292;-28.2743;0.153846;0.205128;0.435897;-0.162744;-0.333205;0.264957;777.072;476.903;104.421;-0.470993;-1.83164;-0.765064;-14.6726791277257;-57.060436137071;0;-0.353429375;-0.395582636013764;0;-1.1042466276;-0.0300420569650142;2.120575;1.42651095275582;0.327299929143829;2.7944364408;0.01689450851268;-1.76714375;-1.03092826680779;0.416613239976776;-3.7425324117;-0.0576975787433392
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-24429;117438;-88286;-5.65487;36.7566;-28.2743;0.282051;0.0769231;0.333333;-0.0295897;-0.256231;0.230769;777.52;472.428;104.421;-0.706489;-2.74746;-0.974776;-22.7899677419355;-88.6277419354839;0;-0.353429375;-0.614429463198166;0;-1.7883613281;-0.089199062215742;2.2972875;2.21569343477276;0.0355175681003088;2.25197501391;0.0047128651505444;-1.76714375;-1.60126402150887;0.0938688369246324;-3.1952406513;-0.0376695144360703
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-24608;118402;-89045;-5.65487;36.7566;-28.2743;0.333333;0.410256;0.282051;0.0295897;-0.478564;0.34188;777.52;467.952;104.421;-0.706489;-2.74746;-0.974776;-23.3164686468652;-90.6752475247546;0;-0.353429375;-0.628624228321586;0;-2.0620072083;-0.121547453569094;2.2972875;2.26688125513685;0.013235715975102;4.0306727016;0.0449880473130706;-1.76714375;-1.63825692694672;0.0729351095819336;-2.9215947711;-0.0291444430731628
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-24681;118785;-89336;-5.65487;36.7566;-25.4469;0.25641;0.25641;0.153846;0.0591795;-0.307641;0.222222;777.52;466.61;104.621;-0.71608;-2.74497;0.200101;-22.8050955414015;-87.4194267515934;0;-0.353429375;-0.598998025933054;0;-1.651538388;-0.0748860642361505;2.2972875;2.18548559800216;0.0486669178315047;3.209735061;0.0223907588566682;-1.59043125;-1.58648767193764;0.00247956525147286;-2.0958273306;-0.01267088138451
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-24875;119766;-90087;-5.65487;36.7566;-25.4469;0.179487;0.282051;0.102564;0.0443846;-0.282051;0.188034;777.52;462.135;105.396;-0.753127;-2.73504;0.774675;-23.6089968652027;-85.7379310344788;0;-0.353429375;-0.560574353844311;0;-1.2410695677;-0.0393918610857137;2.2972875;2.14344833256456;0.0669655702368311;3.3465580011;0.0256797427065685;-1.59043125;-1.58287392878597;0.00475174341174811;-1.8221814504;-0.00734432163756
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-26649;128048;-96325;-8.4823;33.9292;-25.4469;0.179487;0.307692;0.307692;-0.0739744;-0.367462;0.264957;777.52;429.02;105.186;-0.495407;-1.82519;0;-15.9294855305464;-58.6877813504816;0;-0.53014375;-0.388713802607853;0.266776600482693;-1.3827238107;-0.0292586855700825;2.120575;1.46719459999037;0.308114733036858;3.3417282012;0.03030495955353;-1.59043125;-1.07848077241538;0.321894126253255;-2.9167649712;-0.03526815633804
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-27363;131355;-98815;-5.65487;31.1018;-25.4469;0.128205;0.307692;0.307692;-0.103564;-0.350385;0.247863;776.625;415.595;105.396;-0.502085;-1.82336;4.26326e-14;-16.0924679487176;-58.4410256410243;0;-0.353429375;-0.382100657633726;0;-0.9674236875;-0.0219330513090376;1.9438625;1.46102562035179;0.248390449246388;3.2000754612;0.0316585412679507;-1.59043125;-1.0789249876852;0.321614821335281;-2.9167649712;-0.03526815633804
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-688;3235;-2428;-5.65487;36.7566;-28.2743;0.025641;0.230769;0.307692;-0.162744;-0.264923;0.188034;765.885;928.878;98.6864;-1.24375;-1.72315;0.669262;-40.7639867588739;-56.4763527907968;0;-0.353429375;0.17661183451943;0;-0.4201319271;-0.0019050133323615;2.2972875;1.41190877391989;0.385401794977819;3.0729121209;0.0192926673639012;-1.76714375;-1.5885206958243;0.101080092763084;-3.0584177112;-0.0332828986887226
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-1547;7188;-5384;-5.65487;36.7566;-25.4469;0.102564;0.230769;0.25641;-0.0887692;-0.273462;0.196581;767.675;912.767;98.0171;-1.22353;-1.73756;-0.913497;-39.5197028423774;-56.122739018088;0;-0.353429375;0.154092439786153;0;-0.8306007474;-0.0150648441177841;2.2972875;1.40306841068137;0.389249969504742;3.0729121209;0.0192926673639012;-1.59043125;-1.55716087543466;0.0209190900677638;-2.643119091;-0.02663279873475
255;-0.0258819;-0.0965926;0;-10.3528;38.637;-28.2843;-2185;10211;-7599;-5.65487;36.7566;-25.4469;0.128205;0.333333;0.307692;-0.103564;-0.367487;0.25641;769.465;901.132;98.0171;-0.395649;-2.80911;-1.57604;-12.6284391956591;-89.6619853175869;0;-0.353429375;-0.847361100242481;0;-0.9674236875;-0.0219330513090376;2.2972875;2.24154959974315;0.0242624835841614;3.6202038813;0.0328303874777692;-1.59043125;-1.39418859936921;0.123389584196607;-2.9167649712;-0.03526815633804
